GPULab
IDLab GPULab
L

Jobs

All Jobs
My Jobs

    Create Job

Live

Clusters

        Slaves

Job 80293414-b7bf-11ea-8b19-0f4f9979726a CANCELLED
Creator
lbagotua
Project
explore_option
Name
dqnrnd_breakout
Description
General Info
Logs
Debugging Logs
Usage Graphs
Raw Job JSON
Job Description
dqnrnd_breakout
Requested Resources:

    # CPU's: 4
    # GPU's: 1
    Memory: 32000 MB
    Minimum CUDA driver version: 10

Docker:
Image: gitlab+deploy-token-197:pVdPsj5atFfJS55NnvpC@gitlab.ilabt.imec.be:4567/lbagot/explore_option:dqn_breakout
Command:
User: -
Data mounts:

    is mounted to /project/

Job Status

    Created on June 26, 2020 5:12 PM
    Queued on June 26, 2020 5:12 PM
    Assigned on June 26, 2020 5:12 PM
    Started on June 26, 2020 5:12 PM

    Ran for 3 d 1 h 43 m
    Cancelled on June 29, 2020 6:56 PM

Resource Usage
CPU:
29.01%
GPU:
0%
Mem Used:
49.76%
Job Execution Environment
Summary: 7A
Cluster: 7
Slave: dgx2-idlab
SSH: R6PYDAWT@dgx2.idlab.uantwerpen.be

2020-06-26T15:13:01.725853864Z Cuda Torch available: True; using device cpu
2020-06-26T15:13:02.168919175Z 2020-06-26 15:13:02,168 - root - INFO: steps 0, 55924053.33 steps/s
2020-06-26T15:14:17.508467632Z 2020-06-26 15:14:17,508 - root - INFO: steps 13000, 159.41 steps/s
2020-06-26T15:14:17.635672738Z 2020-06-26 15:14:17,635 - root - INFO: steps 13018, episodic_return_train 1.0
2020-06-26T15:14:20.267543979Z 2020-06-26 15:14:20,267 - root - INFO: steps 13431, episodic_return_train 7.0
2020-06-26T15:14:21.092973986Z 2020-06-26 15:14:21,092 - root - INFO: steps 13546, episodic_return_train 0.0
2020-06-26T15:14:23.969707650Z 2020-06-26 15:14:23,969 - root - INFO: steps 14000, 154.78 steps/s
2020-06-26T15:14:24.104981976Z 2020-06-26 15:14:24,104 - root - INFO: steps 14018, episodic_return_train 11.0
2020-06-26T15:14:26.077964952Z 2020-06-26 15:14:26,077 - root - INFO: steps 14351, episodic_return_train 5.0
2020-06-26T15:14:27.860427520Z 2020-06-26 15:14:27,859 - root - INFO: steps 14590, episodic_return_train 3.0
2020-06-26T15:14:28.777761256Z 2020-06-26 15:14:28,777 - root - INFO: steps 14731, episodic_return_train 1.0
2020-06-26T15:14:29.771156672Z 2020-06-26 15:14:29,770 - root - INFO: steps 14887, episodic_return_train 1.0
2020-06-26T15:14:30.484309208Z 2020-06-26 15:14:30,483 - root - INFO: steps 15000, 153.51 steps/s
2020-06-26T15:14:30.485734384Z 2020-06-26 15:14:30,485 - root - INFO: steps 15000, episodic_return_train 0.0
2020-06-26T15:14:31.185893595Z 2020-06-26 15:14:31,185 - root - INFO: steps 15113, episodic_return_train 0.0
2020-06-26T15:14:32.069927049Z 2020-06-26 15:14:32,069 - root - INFO: steps 15270, episodic_return_train 1.0
2020-06-26T15:14:32.754618398Z 2020-06-26 15:14:32,754 - root - INFO: steps 15385, episodic_return_train 0.0
2020-06-26T15:14:33.566709832Z 2020-06-26 15:14:33,566 - root - INFO: steps 15542, episodic_return_train 1.0
2020-06-26T15:14:34.129787291Z 2020-06-26 15:14:34,129 - root - INFO: steps 15657, episodic_return_train 0.0
2020-06-26T15:14:35.121156237Z 2020-06-26 15:14:35,120 - root - INFO: steps 15845, episodic_return_train 2.0
2020-06-26T15:14:36.074666179Z 2020-06-26 15:14:36,074 - root - INFO: steps 16000, 178.89 steps/s
2020-06-26T15:14:37.106129488Z 2020-06-26 15:14:37,105 - root - INFO: steps 16152, episodic_return_train 4.0
2020-06-26T15:14:38.038325087Z 2020-06-26 15:14:38,037 - root - INFO: steps 16291, episodic_return_train 1.0
2020-06-26T15:14:38.660105508Z 2020-06-26 15:14:38,659 - root - INFO: steps 16400, episodic_return_train 0.0
2020-06-26T15:14:40.708561070Z 2020-06-26 15:14:40,708 - root - INFO: steps 16704, episodic_return_train 4.0
2020-06-26T15:14:41.598803944Z 2020-06-26 15:14:41,598 - root - INFO: steps 16875, episodic_return_train 2.0
2020-06-26T15:14:42.271994688Z 2020-06-26 15:14:42,271 - root - INFO: steps 17000, 161.37 steps/s
2020-06-26T15:14:42.674267474Z 2020-06-26 15:14:42,673 - root - INFO: steps 17065, episodic_return_train 2.0
2020-06-26T15:14:43.312947316Z 2020-06-26 15:14:43,312 - root - INFO: steps 17178, episodic_return_train 0.0
2020-06-26T15:14:44.255937176Z 2020-06-26 15:14:44,255 - root - INFO: steps 17341, episodic_return_train 1.0
2020-06-26T15:14:45.704088274Z 2020-06-26 15:14:45,703 - root - INFO: steps 17577, episodic_return_train 3.0
2020-06-26T15:14:46.343048365Z 2020-06-26 15:14:46,342 - root - INFO: steps 17690, episodic_return_train 0.0
2020-06-26T15:14:46.994608433Z 2020-06-26 15:14:46,994 - root - INFO: steps 17805, episodic_return_train 0.0
2020-06-26T15:14:47.841140106Z 2020-06-26 15:14:47,840 - root - INFO: steps 17950, episodic_return_train 1.0
2020-06-26T15:14:48.112970208Z 2020-06-26 15:14:48,112 - root - INFO: steps 18000, 171.21 steps/s
2020-06-26T15:14:49.685939300Z 2020-06-26 15:14:49,685 - root - INFO: steps 18269, episodic_return_train 5.0
2020-06-26T15:14:50.720980323Z 2020-06-26 15:14:50,720 - root - INFO: steps 18426, episodic_return_train 1.0
2020-06-26T15:14:51.486378257Z 2020-06-26 15:14:51,485 - root - INFO: steps 18568, episodic_return_train 1.0
2020-06-26T15:14:52.020478653Z 2020-06-26 15:14:52,020 - root - INFO: steps 18681, episodic_return_train 0.0
2020-06-26T15:14:52.609261781Z 2020-06-26 15:14:52,608 - root - INFO: steps 18796, episodic_return_train 0.0
2020-06-26T15:14:53.322867802Z 2020-06-26 15:14:53,322 - root - INFO: steps 18911, episodic_return_train 0.0
2020-06-26T15:14:53.778670267Z 2020-06-26 15:14:53,778 - root - INFO: steps 19000, 176.51 steps/s
2020-06-26T15:14:55.013029075Z 2020-06-26 15:14:55,012 - root - INFO: steps 19215, episodic_return_train 4.0
2020-06-26T15:14:56.017675828Z 2020-06-26 15:14:56,017 - root - INFO: steps 19373, episodic_return_train 1.0
2020-06-26T15:14:56.931931338Z 2020-06-26 15:14:56,931 - root - INFO: steps 19534, episodic_return_train 1.0
2020-06-26T15:14:57.910359942Z 2020-06-26 15:14:57,909 - root - INFO: steps 19690, episodic_return_train 1.0
2020-06-26T15:14:58.936553458Z 2020-06-26 15:14:58,935 - root - INFO: steps 19854, episodic_return_train 1.0
2020-06-26T15:14:59.759165896Z 2020-06-26 15:14:59,758 - root - INFO: steps 20000, 167.22 steps/s
2020-06-26T15:15:00.098360057Z 2020-06-26 15:15:00,097 - root - INFO: steps 20059, episodic_return_train 2.0
2020-06-26T15:15:01.147718315Z 2020-06-26 15:15:01,147 - root - INFO: steps 20245, episodic_return_train 2.0
2020-06-26T15:15:01.976951568Z 2020-06-26 15:15:01,976 - root - INFO: steps 20389, episodic_return_train 1.0
2020-06-26T15:15:03.344352107Z 2020-06-26 15:15:03,343 - root - INFO: steps 20605, episodic_return_train 3.0
2020-06-26T15:15:05.147735283Z 2020-06-26 15:15:05,147 - root - INFO: steps 20862, episodic_return_train 3.0
2020-06-26T15:15:06.067821931Z 2020-06-26 15:15:06,067 - root - INFO: steps 21000, 158.52 steps/s
2020-06-26T15:15:06.648279998Z 2020-06-26 15:15:06,647 - root - INFO: steps 21096, episodic_return_train 3.0
2020-06-26T15:15:08.600763182Z 2020-06-26 15:15:08,600 - root - INFO: steps 21403, episodic_return_train 4.0
2020-06-26T15:15:10.741121520Z 2020-06-26 15:15:10,740 - root - INFO: steps 21792, episodic_return_train 9.0
2020-06-26T15:15:11.435684027Z 2020-06-26 15:15:11,435 - root - INFO: steps 21907, episodic_return_train 0.0
2020-06-26T15:15:12.115533843Z 2020-06-26 15:15:12,115 - root - INFO: steps 22000, 165.37 steps/s
2020-06-26T15:15:12.476614563Z 2020-06-26 15:15:12,476 - root - INFO: steps 22048, episodic_return_train 1.0
2020-06-26T15:15:13.406919344Z 2020-06-26 15:15:13,406 - root - INFO: steps 22191, episodic_return_train 1.0
2020-06-26T15:15:14.112363747Z 2020-06-26 15:15:14,111 - root - INFO: steps 22302, episodic_return_train 0.0
2020-06-26T15:15:15.100138877Z 2020-06-26 15:15:15,099 - root - INFO: steps 22463, episodic_return_train 1.0
2020-06-26T15:15:15.782563404Z 2020-06-26 15:15:15,781 - root - INFO: steps 22576, episodic_return_train 0.0
2020-06-26T15:15:16.554717616Z 2020-06-26 15:15:16,554 - root - INFO: steps 22689, episodic_return_train 0.0
2020-06-26T15:15:17.282277455Z 2020-06-26 15:15:17,281 - root - INFO: steps 22848, episodic_return_train 1.0
2020-06-26T15:15:18.142517356Z 2020-06-26 15:15:18,142 - root - INFO: steps 23000, 165.93 steps/s
2020-06-26T15:15:18.265057313Z 2020-06-26 15:15:18,264 - root - INFO: steps 23012, episodic_return_train 1.0
2020-06-26T15:15:18.873890553Z 2020-06-26 15:15:18,873 - root - INFO: steps 23125, episodic_return_train 0.0
2020-06-26T15:15:19.457105515Z 2020-06-26 15:15:19,456 - root - INFO: steps 23240, episodic_return_train 0.0
2020-06-26T15:15:20.025480885Z 2020-06-26 15:15:20,025 - root - INFO: steps 23355, episodic_return_train 0.0
2020-06-26T15:15:21.206356442Z 2020-06-26 15:15:21,205 - root - INFO: steps 23542, episodic_return_train 2.0
2020-06-26T15:15:21.896716495Z 2020-06-26 15:15:21,896 - root - INFO: steps 23655, episodic_return_train 0.0
2020-06-26T15:15:23.799443607Z 2020-06-26 15:15:23,798 - root - INFO: steps 23993, episodic_return_train 5.0
2020-06-26T15:15:23.829957970Z 2020-06-26 15:15:23,829 - root - INFO: steps 24000, 175.84 steps/s
2020-06-26T15:15:24.339306679Z 2020-06-26 15:15:24,338 - root - INFO: steps 24108, episodic_return_train 0.0
2020-06-26T15:15:25.131961979Z 2020-06-26 15:15:25,131 - root - INFO: steps 24277, episodic_return_train 2.0
2020-06-26T15:15:26.070975257Z 2020-06-26 15:15:26,070 - root - INFO: steps 24465, episodic_return_train 2.0
2020-06-26T15:15:27.037379179Z 2020-06-26 15:15:27,037 - root - INFO: steps 24624, episodic_return_train 1.0
2020-06-26T15:15:28.036560077Z 2020-06-26 15:15:28,035 - root - INFO: steps 24787, episodic_return_train 1.0
2020-06-26T15:15:29.045714962Z 2020-06-26 15:15:29,045 - root - INFO: steps 24949, episodic_return_train 1.0
2020-06-26T15:15:29.340015287Z 2020-06-26 15:15:29,339 - root - INFO: steps 25000, 181.50 steps/s
2020-06-26T15:15:29.920177364Z 2020-06-26 15:15:29,919 - root - INFO: steps 25092, episodic_return_train 1.0
2020-06-26T15:15:30.639123988Z 2020-06-26 15:15:30,638 - root - INFO: steps 25207, episodic_return_train 0.0
2020-06-26T15:15:31.366606635Z 2020-06-26 15:15:31,366 - root - INFO: steps 25322, episodic_return_train 0.0
2020-06-26T15:15:32.567893089Z 2020-06-26 15:15:32,567 - root - INFO: steps 25511, episodic_return_train 2.0
2020-06-26T15:15:34.628606484Z 2020-06-26 15:15:34,627 - root - INFO: steps 25816, episodic_return_train 4.0
2020-06-26T15:15:35.362509092Z 2020-06-26 15:15:35,361 - root - INFO: steps 25931, episodic_return_train 0.0
2020-06-26T15:15:35.727646427Z 2020-06-26 15:15:35,727 - root - INFO: steps 26000, 156.56 steps/s
2020-06-26T15:15:35.991234126Z 2020-06-26 15:15:35,990 - root - INFO: steps 26044, episodic_return_train 0.0
2020-06-26T15:15:36.688938099Z 2020-06-26 15:15:36,688 - root - INFO: steps 26157, episodic_return_train 0.0
2020-06-26T15:15:37.567583374Z 2020-06-26 15:15:37,566 - root - INFO: steps 26298, episodic_return_train 1.0
2020-06-26T15:15:38.656105504Z 2020-06-26 15:15:38,655 - root - INFO: steps 26456, episodic_return_train 1.0
2020-06-26T15:15:40.020640214Z 2020-06-26 15:15:40,020 - root - INFO: steps 26643, episodic_return_train 2.0
2020-06-26T15:15:40.787775598Z 2020-06-26 15:15:40,787 - root - INFO: steps 26758, episodic_return_train 0.0
2020-06-26T15:15:42.070805846Z 2020-06-26 15:15:42,070 - root - INFO: steps 26946, episodic_return_train 2.0
2020-06-26T15:15:42.426136321Z 2020-06-26 15:15:42,425 - root - INFO: steps 27000, 149.30 steps/s
2020-06-26T15:15:42.966878045Z 2020-06-26 15:15:42,966 - root - INFO: steps 27089, episodic_return_train 1.0
2020-06-26T15:15:44.594272201Z 2020-06-26 15:15:44,593 - root - INFO: steps 27355, episodic_return_train 4.0
2020-06-26T15:15:45.291323709Z 2020-06-26 15:15:45,290 - root - INFO: steps 27470, episodic_return_train 0.0
2020-06-26T15:15:45.973743318Z 2020-06-26 15:15:45,972 - root - INFO: steps 27585, episodic_return_train 0.0
2020-06-26T15:15:46.617990850Z 2020-06-26 15:15:46,617 - root - INFO: steps 27700, episodic_return_train 0.0
2020-06-26T15:15:47.269298375Z 2020-06-26 15:15:47,268 - root - INFO: steps 27813, episodic_return_train 0.0
2020-06-26T15:15:47.899936338Z 2020-06-26 15:15:47,899 - root - INFO: steps 27926, episodic_return_train 0.0
2020-06-26T15:15:48.308859095Z 2020-06-26 15:15:48,308 - root - INFO: steps 28000, 170.00 steps/s
2020-06-26T15:15:48.568778970Z 2020-06-26 15:15:48,568 - root - INFO: steps 28039, episodic_return_train 0.0
2020-06-26T15:15:49.263870129Z 2020-06-26 15:15:49,263 - root - INFO: steps 28154, episodic_return_train 0.0
2020-06-26T15:15:50.879723265Z 2020-06-26 15:15:50,879 - root - INFO: steps 28437, episodic_return_train 4.0
2020-06-26T15:15:51.508033229Z 2020-06-26 15:15:51,507 - root - INFO: steps 28548, episodic_return_train 0.0
2020-06-26T15:15:52.740449683Z 2020-06-26 15:15:52,739 - root - INFO: steps 28767, episodic_return_train 3.0
2020-06-26T15:15:54.002754632Z 2020-06-26 15:15:54,002 - root - INFO: steps 29000, 175.64 steps/s
2020-06-26T15:15:54.327009053Z 2020-06-26 15:15:54,326 - root - INFO: steps 29055, episodic_return_train 4.0
2020-06-26T15:15:55.889761633Z 2020-06-26 15:15:55,889 - root - INFO: steps 29345, episodic_return_train 4.0
2020-06-26T15:15:56.552474332Z 2020-06-26 15:15:56,551 - root - INFO: steps 29460, episodic_return_train 0.0
2020-06-26T15:15:57.190977278Z 2020-06-26 15:15:57,190 - root - INFO: steps 29573, episodic_return_train 0.0
2020-06-26T15:15:57.815114660Z 2020-06-26 15:15:57,814 - root - INFO: steps 29684, episodic_return_train 0.0
2020-06-26T15:15:58.781826010Z 2020-06-26 15:15:58,781 - root - INFO: steps 29845, episodic_return_train 1.0
2020-06-26T15:15:59.415642263Z 2020-06-26 15:15:59,415 - root - INFO: steps 29958, episodic_return_train 0.0
2020-06-26T15:15:59.638672075Z 2020-06-26 15:15:59,638 - root - INFO: steps 30000, 177.44 steps/s
2020-06-26T15:16:00.286363182Z 2020-06-26 15:16:00,285 - root - INFO: steps 30119, episodic_return_train 1.0
2020-06-26T15:16:00.936586100Z 2020-06-26 15:16:00,936 - root - INFO: steps 30234, episodic_return_train 0.0
2020-06-26T15:16:02.047487165Z 2020-06-26 15:16:02,046 - root - INFO: steps 30424, episodic_return_train 2.0
